id_responden,negara,pentingnya_keluarga,pentingnya_teman,pentingnya_waktu_luang,pentingnya_pekerjaan,kebebasan_memilih,kepuasan_hidup,kepuasan_finansial,skala_politik,tahun_lahir,usia,religiusitas,jenis_kelamin,status_pernikahan,status_pekerjaan
702071020,Singapura,1.0,1.0,3.0,1.0,5,5.0,6.0,5.0,1972.0,48.0,4.0,Laki-laki,Menikah,Penuh waktu
702071021,Singapura,1.0,2.0,2.0,2.0,7,4.0,4.0,5.0,1957.0,62.0,4.0,Laki-laki,Bercerai,Wiraswasta
702071022,Singapura,2.0,2.0,2.0,4.0,9,9.0,9.0,6.0,1954.0,66.0,8.0,Perempuan,Bercerai,Pensiunan
702071023,Singapura,1.0,1.0,1.0,1.0,4,5.0,3.0,-1.0,1970.0,49.0,6.0,Laki-laki,Menikah,Paruh waktu
702071024,Singapura,1.0,2.0,2.0,2.0,5,7.0,6.0,-1.0,1990.0,30.0,4.0,Perempuan,Kohabitasi,Ibu rumah tangga
702071025,Singapura,1.0,3.0,1.0,1.0,6,6.0,4.0,7.0,1977.0,42.0,4.0,Perempuan,Pisah,Penuh waktu
702071026,Singapura,1.0,1.0,3.0,1.0,2,1.0,2.0,7.0,1960.0,60.0,2.0,Laki-laki,Pisah,Tidak bekerja
702071027,Singapura,1.0,1.0,1.0,3.0,6,6.0,5.0,-1.0,1936.0,83.0,3.0,Laki-laki,Menikah,Pensiunan
702071028,Singapura,1.0,2.0,2.0,2.0,8,8.0,8.0,5.0,1978.0,41.0,10.0,Perempuan,Menikah,Ibu rumah tangga
702071029,Singapura,1.0,2.0,2.0,2.0,8,8.0,8.0,8.0,1967.0,52.0,8.0,Perempuan,Bercerai,Penuh waktu
702071030,Singapura,1.0,1.0,2.0,2.0,8,7.0,7.0,5.0,1997.0,22.0,1.0,Laki-laki,Lajang,Pelajar/Mahasiswa
702071031,Singapura,1.0,1.0,1.0,2.0,8,8.0,8.0,2.0,1996.0,23.0,3.0,Perempuan,Lajang,Penuh waktu
702071032,Singapura,1.0,1.0,2.0,1.0,6,8.0,6.0,5.0,1991.0,28.0,3.0,Perempuan,Menikah,Penuh waktu
702071033,Singapura,1.0,1.0,2.0,2.0,6,7.0,6.0,5.0,1970.0,49.0,8.0,Laki-laki,Menikah,Penuh waktu
702071034,Singapura,1.0,1.0,1.0,1.0,10,10.0,6.0,3.0,1989.0,30.0,8.0,Perempuan,Menikah,Penuh waktu
702071035,Singapura,1.0,2.0,2.0,2.0,5,9.0,7.0,3.0,1991.0,28.0,9.0,Perempuan,Lajang,Tidak bekerja
702071036,Singapura,1.0,2.0,1.0,2.0,8,10.0,8.0,5.0,1984.0,35.0,9.0,Perempuan,Menikah,Penuh waktu
702071037,Singapura,1.0,3.0,2.0,1.0,7,6.0,8.0,7.0,1955.0,64.0,4.0,Perempuan,Janda/Duda,Penuh waktu
702071038,Singapura,2.0,1.0,2.0,2.0,6,6.0,4.0,5.0,1964.0,56.0,4.0,Laki-laki,Bercerai,Tidak bekerja
702071039,Singapura,1.0,1.0,2.0,2.0,10,10.0,4.0,7.0,1951.0,68.0,7.0,Perempuan,Menikah,Paruh waktu
702071040,Singapura,1.0,2.0,2.0,2.0,7,9.0,9.0,6.0,1982.0,37.0,1.0,Laki-laki,Menikah,Penuh waktu
702071041,Singapura,2.0,1.0,1.0,1.0,5,4.0,2.0,-1.0,1997.0,23.0,4.0,Laki-laki,Lajang,Pelajar/Mahasiswa
702071042,Singapura,1.0,1.0,3.0,1.0,7,5.0,6.0,4.0,1980.0,39.0,6.0,Perempuan,Menikah,Penuh waktu
702071043,Singapura,1.0,2.0,3.0,2.0,8,9.0,8.0,5.0,1990.0,29.0,6.0,Perempuan,Menikah,Ibu rumah tangga
702071044,Singapura,1.0,1.0,2.0,2.0,8,7.0,7.0,5.0,1987.0,32.0,1.0,Laki-laki,Menikah,Penuh waktu
702071045,Singapura,1.0,2.0,2.0,1.0,6,7.0,4.0,8.0,1974.0,45.0,8.0,Laki-laki,Menikah,Penuh waktu
702071046,Singapura,1.0,1.0,2.0,1.0,7,10.0,8.0,6.0,1979.0,40.0,7.0,Perempuan,Menikah,Paruh waktu
702071047,Singapura,1.0,3.0,2.0,1.0,5,5.0,3.0,5.0,1969.0,50.0,9.0,Laki-laki,Bercerai,Penuh waktu
702071048,Singapura,1.0,1.0,2.0,2.0,6,6.0,6.0,6.0,1982.0,37.0,5.0,Laki-laki,Menikah,Penuh waktu
702071049,Singapura,1.0,2.0,2.0,2.0,7,8.0,7.0,6.0,1978.0,41.0,5.0,Perempuan,Menikah,Wiraswasta
702071050,Singapura,1.0,1.0,1.0,1.0,8,8.0,7.0,5.0,1986.0,33.0,7.0,Laki-laki,Menikah,Penuh waktu
702071051,Singapura,1.0,2.0,3.0,1.0,8,8.0,5.0,5.0,1963.0,56.0,9.0,Laki-laki,Menikah,Penuh waktu
702071052,Singapura,1.0,1.0,3.0,1.0,7,6.0,4.0,6.0,1994.0,25.0,3.0,Laki-laki,Lajang,Wiraswasta
702071053,Singapura,1.0,1.0,1.0,2.0,8,8.0,6.0,3.0,1996.0,23.0,1.0,Perempuan,Lajang,Penuh waktu
702071054,Singapura,1.0,3.0,1.0,1.0,4,6.0,7.0,5.0,1984.0,35.0,9.0,Laki-laki,Menikah,Penuh waktu
702071055,Singapura,1.0,1.0,1.0,1.0,7,7.0,7.0,5.0,1971.0,48.0,4.0,Laki-laki,Menikah,Penuh waktu
702071056,Singapura,1.0,1.0,2.0,1.0,7,6.0,5.0,8.0,1950.0,69.0,7.0,Perempuan,Menikah,Paruh waktu
702071057,Singapura,1.0,1.0,3.0,1.0,6,6.0,6.0,-1.0,1998.0,21.0,4.0,Laki-laki,Lajang,Penuh waktu
702071058,Singapura,1.0,2.0,2.0,1.0,6,4.0,4.0,5.0,1991.0,28.0,8.0,Perempuan,Menikah,Penuh waktu
702071059,Singapura,1.0,2.0,1.0,1.0,6,5.0,4.0,7.0,1978.0,41.0,5.0,Perempuan,Menikah,Penuh waktu
702071060,Singapura,1.0,1.0,1.0,2.0,5,6.0,8.0,4.0,1955.0,64.0,10.0,Laki-laki,Menikah,Penuh waktu
702071061,Singapura,1.0,2.0,2.0,2.0,10,10.0,5.0,4.0,1959.0,60.0,7.0,Perempuan,Menikah,Ibu rumah tangga
702071062,Singapura,1.0,2.0,1.0,2.0,5,6.0,7.0,2.0,1970.0,49.0,10.0,Perempuan,Menikah,Ibu rumah tangga
702071063,Singapura,1.0,1.0,2.0,2.0,5,8.0,6.0,5.0,1982.0,37.0,6.0,Perempuan,Menikah,Ibu rumah tangga
702071064,Singapura,1.0,1.0,2.0,1.0,10,10.0,10.0,5.0,1976.0,43.0,2.0,Laki-laki,Menikah,Penuh waktu
702071065,Singapura,1.0,2.0,2.0,2.0,10,10.0,10.0,2.0,1941.0,78.0,8.0,Laki-laki,Janda/Duda,Pensiunan
702071066,Singapura,2.0,2.0,2.0,2.0,8,7.0,8.0,2.0,1986.0,34.0,6.0,Laki-laki,Lajang,Penuh waktu
702071067,Singapura,1.0,1.0,2.0,2.0,9,8.0,8.0,5.0,1984.0,35.0,6.0,Perempuan,Menikah,Wiraswasta
702071068,Singapura,1.0,2.0,2.0,2.0,5,5.0,5.0,5.0,1976.0,43.0,10.0,Perempuan,Menikah,Penuh waktu
702071069,Singapura,1.0,1.0,2.0,1.0,7,8.0,8.0,5.0,1989.0,30.0,6.0,Laki-laki,Menikah,Penuh waktu
702071070,Singapura,1.0,1.0,2.0,2.0,8,8.0,9.0,5.0,1971.0,49.0,7.0,Perempuan,Menikah,Ibu rumah tangga
702071071,Singapura,2.0,2.0,3.0,2.0,5,6.0,3.0,5.0,1987.0,32.0,3.0,Laki-laki,Lajang,Penuh waktu
702071072,Singapura,1.0,1.0,2.0,1.0,6,10.0,6.0,5.0,1984.0,35.0,6.0,Laki-laki,Menikah,Penuh waktu
702071073,Singapura,1.0,2.0,3.0,2.0,8,9.0,7.0,6.0,1979.0,40.0,5.0,Laki-laki,Menikah,Wiraswasta
702071074,Singapura,1.0,2.0,2.0,2.0,8,8.0,8.0,3.0,1973.0,46.0,8.0,Perempuan,Lajang,Penuh waktu
702071075,Singapura,1.0,2.0,1.0,2.0,5,6.0,6.0,5.0,1975.0,44.0,7.0,Laki-laki,Menikah,Penuh waktu
702071076,Singapura,1.0,2.0,1.0,1.0,10,10.0,1.0,6.0,1978.0,41.0,8.0,Perempuan,Menikah,Paruh waktu
702071077,Singapura,1.0,2.0,2.0,3.0,10,10.0,8.0,5.0,1972.0,47.0,8.0,Perempuan,Menikah,Ibu rumah tangga
702071078,Singapura,1.0,2.0,3.0,3.0,10,6.0,10.0,6.0,1954.0,65.0,10.0,Perempuan,Menikah,Ibu rumah tangga
702071079,Singapura,1.0,2.0,2.0,3.0,7,4.0,7.0,5.0,1974.0,45.0,9.0,Laki-laki,Menikah,Penuh waktu
702071080,Singapura,1.0,2.0,2.0,2.0,8,7.0,6.0,3.0,1985.0,34.0,10.0,Perempuan,Menikah,Paruh waktu
702071081,Singapura,1.0,2.0,2.0,2.0,10,7.0,7.0,5.0,1984.0,35.0,7.0,Perempuan,Menikah,Ibu rumah tangga
702071082,Singapura,1.0,2.0,2.0,2.0,6,9.0,10.0,4.0,1972.0,47.0,4.0,Perempuan,Menikah,Ibu rumah tangga
702071083,Singapura,1.0,1.0,3.0,1.0,10,6.0,5.0,5.0,1988.0,31.0,3.0,Perempuan,Bercerai,Penuh waktu
702071084,Singapura,1.0,3.0,2.0,1.0,5,5.0,7.0,6.0,1987.0,32.0,5.0,Laki-laki,Menikah,Penuh waktu
702071085,Singapura,1.0,2.0,1.0,1.0,10,8.0,8.0,5.0,1980.0,39.0,10.0,Laki-laki,Menikah,Penuh waktu
702071086,Singapura,1.0,2.0,2.0,3.0,6,5.0,5.0,5.0,1980.0,39.0,4.0,Perempuan,Menikah,Tidak bekerja
702071087,Singapura,1.0,2.0,1.0,1.0,6,7.0,2.0,5.0,1966.0,53.0,9.0,Laki-laki,Menikah,Penuh waktu
702071088,Singapura,1.0,1.0,2.0,1.0,9,9.0,8.0,8.0,1982.0,37.0,2.0,Laki-laki,Menikah,Penuh waktu
702071089,Singapura,1.0,2.0,2.0,1.0,6,7.0,7.0,3.0,1964.0,55.0,9.0,Laki-laki,Menikah,Penuh waktu
702071090,Singapura,1.0,1.0,2.0,2.0,10,8.0,7.0,7.0,1988.0,31.0,3.0,Perempuan,Menikah,Penuh waktu
702071091,Singapura,1.0,1.0,2.0,2.0,7,7.0,7.0,5.0,1972.0,48.0,10.0,Perempuan,Menikah,Penuh waktu
702071092,Singapura,1.0,1.0,2.0,2.0,8,9.0,9.0,6.0,1981.0,38.0,10.0,Perempuan,Lajang,Penuh waktu
702071093,Singapura,1.0,2.0,3.0,2.0,3,5.0,6.0,-1.0,1959.0,61.0,9.0,Perempuan,Bercerai,Ibu rumah tangga
702071094,Singapura,1.0,1.0,2.0,1.0,7,7.0,5.0,-1.0,1985.0,35.0,9.0,Perempuan,Menikah,Penuh waktu
702071095,Singapura,1.0,3.0,3.0,1.0,5,5.0,1.0,5.0,1981.0,39.0,7.0,Perempuan,Menikah,Penuh waktu
702071096,Singapura,1.0,1.0,2.0,2.0,6,6.0,7.0,-1.0,1965.0,55.0,8.0,Perempuan,Bercerai,Penuh waktu
702071097,Singapura,1.0,2.0,2.0,1.0,4,6.0,6.0,-1.0,1989.0,31.0,3.0,Perempuan,Menikah,Penuh waktu
702071098,Singapura,1.0,1.0,2.0,1.0,8,8.0,7.0,1.0,1967.0,53.0,4.0,Perempuan,Menikah,Penuh waktu
702071099,Singapura,1.0,1.0,1.0,2.0,5,4.0,7.0,-1.0,1998.0,22.0,4.0,Laki-laki,Lajang,Lainnya
702071100,Singapura,1.0,3.0,2.0,2.0,6,8.0,8.0,8.0,1978.0,42.0,4.0,Laki-laki,Menikah,Penuh waktu
702071101,Singapura,1.0,1.0,1.0,3.0,4,8.0,6.0,5.0,1976.0,44.0,3.0,Perempuan,Menikah,Ibu rumah tangga
702071102,Singapura,2.0,1.0,1.0,2.0,6,6.0,6.0,-1.0,1987.0,33.0,3.0,Laki-laki,Bercerai,Tidak bekerja
702071103,Singapura,2.0,3.0,3.0,3.0,3,3.0,3.0,-1.0,1944.0,76.0,5.0,Perempuan,Janda/Duda,Tidak bekerja
702071104,Singapura,1.0,3.0,1.0,2.0,4,5.0,4.0,4.0,1954.0,66.0,7.0,Perempuan,Lajang,Paruh waktu
702071105,Singapura,2.0,1.0,2.0,2.0,3,3.0,1.0,5.0,1960.0,60.0,3.0,Laki-laki,Pisah,Penuh waktu
702071106,Singapura,1.0,2.0,2.0,1.0,7,7.0,7.0,5.0,1964.0,56.0,2.0,Laki-laki,Menikah,Penuh waktu
702071107,Singapura,2.0,2.0,1.0,3.0,6,6.0,8.0,4.0,1954.0,66.0,10.0,Perempuan,Menikah,Ibu rumah tangga
702071108,Singapura,1.0,2.0,3.0,2.0,7,6.0,7.0,5.0,1987.0,33.0,3.0,Perempuan,Menikah,Tidak bekerja
702071109,Singapura,1.0,2.0,1.0,1.0,8,9.0,8.0,2.0,1965.0,55.0,2.0,Perempuan,Menikah,Penuh waktu
702071110,Singapura,1.0,1.0,1.0,1.0,3,3.0,1.0,4.0,1970.0,50.0,4.0,Laki-laki,Menikah,Tidak bekerja
702071111,Singapura,2.0,1.0,1.0,1.0,4,4.0,4.0,4.0,1993.0,27.0,3.0,Laki-laki,Lajang,Tidak bekerja
702071112,Singapura,1.0,1.0,2.0,2.0,7,7.0,6.0,2.0,1990.0,30.0,8.0,Perempuan,Menikah,Penuh waktu
702071113,Singapura,1.0,2.0,2.0,2.0,7,5.0,5.0,3.0,1997.0,23.0,8.0,Perempuan,Lajang,Pelajar/Mahasiswa
702071114,Singapura,1.0,2.0,1.0,1.0,4,7.0,5.0,5.0,1997.0,23.0,5.0,Perempuan,Lajang,Penuh waktu
702071115,Singapura,1.0,2.0,2.0,1.0,7,8.0,7.0,1.0,1982.0,38.0,7.0,Perempuan,Menikah,Ibu rumah tangga
702071116,Singapura,1.0,2.0,2.0,2.0,6,7.0,5.0,5.0,1978.0,42.0,5.0,Perempuan,Menikah,Ibu rumah tangga
702071117,Singapura,1.0,2.0,2.0,2.0,4,7.0,6.0,6.0,1975.0,45.0,7.0,Laki-laki,Menikah,Penuh waktu
702071118,Singapura,1.0,2.0,2.0,2.0,8,8.0,8.0,9.0,1962.0,58.0,7.0,Laki-laki,Menikah,Penuh waktu
702071119,Singapura,1.0,2.0,2.0,4.0,4,7.0,7.0,3.0,1938.0,82.0,10.0,Perempuan,Menikah,Ibu rumah tangga
702071120,Singapura,1.0,1.0,1.0,3.0,8,7.0,8.0,3.0,1999.0,21.0,4.0,Laki-laki,Lajang,Lainnya
702071121,Singapura,1.0,2.0,2.0,4.0,6,6.0,6.0,10.0,1936.0,84.0,7.0,Perempuan,Lajang,Pensiunan
702071122,Singapura,1.0,2.0,2.0,4.0,6,5.0,9.0,5.0,1945.0,75.0,5.0,Perempuan,Janda/Duda,Ibu rumah tangga
702071123,Singapura,1.0,1.0,1.0,1.0,7,9.0,9.0,7.0,1968.0,52.0,7.0,Laki-laki,Menikah,Penuh waktu
702071124,Singapura,1.0,1.0,1.0,3.0,5,8.0,8.0,5.0,1980.0,40.0,5.0,Perempuan,Menikah,Ibu rumah tangga
702071125,Singapura,1.0,2.0,2.0,3.0,3,7.0,6.0,-1.0,1949.0,71.0,5.0,Perempuan,Menikah,Ibu rumah tangga
702071126,Singapura,1.0,1.0,2.0,1.0,6,6.0,6.0,6.0,1981.0,39.0,6.0,Perempuan,Menikah,Penuh waktu
702071127,Singapura,1.0,3.0,3.0,1.0,4,7.0,8.0,5.0,1972.0,48.0,8.0,Laki-laki,Menikah,Penuh waktu
702071128,Singapura,1.0,1.0,1.0,2.0,7,7.0,6.0,5.0,1989.0,31.0,7.0,Perempuan,Menikah,Penuh waktu
702071129,Singapura,1.0,2.0,4.0,2.0,5,8.0,8.0,2.0,1983.0,37.0,9.0,Perempuan,Menikah,Penuh waktu
702071130,Singapura,1.0,2.0,2.0,2.0,6,6.0,7.0,-1.0,1963.0,57.0,8.0,Perempuan,Menikah,Ibu rumah tangga
702071131,Singapura,1.0,1.0,1.0,2.0,1,5.0,5.0,5.0,1969.0,51.0,9.0,Laki-laki,Menikah,Tidak bekerja
702071132,Singapura,2.0,1.0,1.0,1.0,5,7.0,5.0,4.0,1978.0,42.0,5.0,Perempuan,Bercerai,Tidak bekerja
702071133,Singapura,2.0,2.0,2.0,1.0,7,1.0,1.0,-1.0,1974.0,46.0,6.0,Perempuan,Menikah,Tidak bekerja
702071134,Singapura,1.0,2.0,2.0,1.0,10,9.0,9.0,-1.0,1979.0,41.0,6.0,Perempuan,Menikah,Ibu rumah tangga
702071135,Singapura,1.0,1.0,2.0,2.0,7,7.0,7.0,-1.0,1972.0,48.0,4.0,Perempuan,Lajang,Penuh waktu
702071136,Singapura,1.0,2.0,2.0,3.0,5,7.0,6.0,-1.0,1958.0,62.0,3.0,Perempuan,Menikah,Penuh waktu
702071137,Singapura,2.0,2.0,3.0,2.0,3,3.0,2.0,-1.0,1958.0,62.0,4.0,Laki-laki,Bercerai,Tidak bekerja
702071138,Singapura,1.0,2.0,1.0,2.0,7,8.0,8.0,7.0,1988.0,31.0,10.0,Perempuan,Lajang,Penuh waktu
702071139,Singapura,1.0,1.0,2.0,1.0,4,6.0,6.0,6.0,1996.0,24.0,5.0,Perempuan,Menikah,Paruh waktu
702071140,Singapura,2.0,1.0,1.0,2.0,4,4.0,4.0,5.0,1994.0,26.0,3.0,Perempuan,Menikah,Penuh waktu
702071141,Singapura,1.0,2.0,3.0,1.0,7,8.0,7.0,2.0,1976.0,43.0,9.0,Laki-laki,Menikah,Penuh waktu
702071142,Singapura,1.0,1.0,1.0,2.0,6,7.0,6.0,3.0,1995.0,24.0,,Laki-laki,Lajang,Pelajar/Mahasiswa
702071143,Singapura,1.0,2.0,1.0,1.0,8,10.0,8.0,3.0,1996.0,23.0,3.0,Laki-laki,Lajang,Pelajar/Mahasiswa
702071144,Singapura,1.0,2.0,2.0,2.0,7,7.0,8.0,-1.0,1956.0,64.0,9.0,Perempuan,Menikah,Ibu rumah tangga
702071145,Singapura,1.0,1.0,1.0,3.0,6,7.0,8.0,4.0,1977.0,43.0,5.0,Perempuan,Menikah,Ibu rumah tangga
702071146,Singapura,1.0,1.0,2.0,1.0,4,10.0,10.0,-1.0,1979.0,41.0,10.0,Perempuan,Menikah,Penuh waktu
702071147,Singapura,1.0,1.0,2.0,1.0,8,9.0,6.0,4.0,1990.0,29.0,10.0,Laki-laki,Menikah,Penuh waktu
702071148,Singapura,1.0,1.0,2.0,2.0,7,8.0,6.0,4.0,1995.0,25.0,3.0,Laki-laki,Lajang,Pelajar/Mahasiswa
702071149,Singapura,1.0,2.0,1.0,4.0,6,7.0,7.0,-1.0,1987.0,33.0,4.0,Perempuan,Menikah,Ibu rumah tangga
702071150,Singapura,1.0,3.0,2.0,2.0,7,8.0,7.0,-1.0,1987.0,33.0,4.0,Perempuan,Menikah,Penuh waktu
702071151,Singapura,1.0,2.0,2.0,2.0,4,5.0,5.0,7.0,1956.0,64.0,3.0,Laki-laki,Menikah,Pensiunan
702071152,Singapura,1.0,1.0,1.0,2.0,4,6.0,4.0,5.0,1984.0,36.0,5.0,Perempuan,Kohabitasi,Penuh waktu
702071153,Singapura,1.0,1.0,2.0,4.0,7,7.0,7.0,2.0,1972.0,48.0,5.0,Perempuan,Menikah,Ibu rumah tangga
702071154,Singapura,1.0,2.0,2.0,2.0,7,8.0,8.0,5.0,1996.0,23.0,6.0,Laki-laki,Kohabitasi,Pelajar/Mahasiswa
702071155,Singapura,1.0,2.0,1.0,3.0,9,8.0,9.0,5.0,1968.0,52.0,4.0,Laki-laki,Menikah,Pensiunan
702071156,Singapura,2.0,2.0,2.0,2.0,8,8.0,9.0,3.0,1996.0,23.0,3.0,Laki-laki,Lajang,Pelajar/Mahasiswa
702071157,Singapura,2.0,1.0,1.0,4.0,5,5.0,5.0,5.0,1982.0,37.0,3.0,Perempuan,Lajang,Wiraswasta
702071158,Singapura,1.0,2.0,2.0,3.0,10,1.0,1.0,5.0,1948.0,72.0,7.0,Laki-laki,Menikah,Lainnya
702071159,Singapura,1.0,2.0,1.0,3.0,7,7.0,7.0,5.0,1945.0,75.0,8.0,Perempuan,Janda/Duda,Ibu rumah tangga
702071160,Singapura,1.0,2.0,1.0,1.0,5,6.0,6.0,8.0,1967.0,53.0,9.0,Laki-laki,Menikah,Tidak bekerja
702071161,Singapura,1.0,2.0,2.0,1.0,5,5.0,5.0,5.0,1959.0,61.0,10.0,Laki-laki,Menikah,Pensiunan
702071162,Singapura,1.0,1.0,2.0,1.0,5,5.0,5.0,-1.0,1998.0,22.0,,Laki-laki,Lajang,Pelajar/Mahasiswa
702071163,Singapura,1.0,1.0,1.0,1.0,5,5.0,5.0,5.0,1996.0,24.0,5.0,Perempuan,Lajang,Penuh waktu
702071164,Singapura,1.0,1.0,2.0,3.0,8,8.0,8.0,7.0,1958.0,61.0,7.0,Laki-laki,Menikah,Pensiunan
702071165,Singapura,1.0,2.0,2.0,2.0,8,9.0,10.0,5.0,1982.0,38.0,1.0,Laki-laki,Menikah,Penuh waktu
702071166,Singapura,1.0,2.0,2.0,2.0,8,7.0,8.0,5.0,1941.0,79.0,6.0,Perempuan,Janda/Duda,Pensiunan
702071167,Singapura,1.0,1.0,1.0,2.0,8,7.0,5.0,7.0,1964.0,55.0,5.0,Perempuan,Menikah,Wiraswasta
702071168,Singapura,1.0,2.0,2.0,2.0,7,7.0,8.0,3.0,1983.0,36.0,5.0,Laki-laki,Menikah,Penuh waktu
702071169,Singapura,1.0,2.0,1.0,1.0,7,7.0,6.0,2.0,1963.0,57.0,9.0,Perempuan,Bercerai,Ibu rumah tangga
702071170,Singapura,1.0,2.0,3.0,1.0,7,7.0,7.0,5.0,1958.0,62.0,7.0,Perempuan,Janda/Duda,Ibu rumah tangga
702071171,Singapura,1.0,1.0,2.0,1.0,7,8.0,6.0,2.0,1988.0,32.0,9.0,Laki-laki,Lajang,Penuh waktu
702071172,Singapura,1.0,1.0,2.0,3.0,5,6.0,6.0,5.0,1970.0,49.0,3.0,Perempuan,Lajang,Tidak bekerja
702071173,Singapura,1.0,2.0,2.0,2.0,6,7.0,6.0,6.0,1967.0,53.0,8.0,Perempuan,Menikah,Penuh waktu
702071174,Singapura,1.0,1.0,2.0,2.0,7,6.0,5.0,3.0,1996.0,24.0,3.0,Perempuan,Lajang,Pelajar/Mahasiswa
702071175,Singapura,1.0,1.0,2.0,1.0,5,5.0,7.0,8.0,1946.0,74.0,7.0,Laki-laki,Menikah,Pensiunan
702071176,Singapura,1.0,2.0,1.0,3.0,8,8.0,7.0,5.0,1954.0,66.0,6.0,Laki-laki,Bercerai,Paruh waktu
702071177,Singapura,2.0,2.0,2.0,2.0,8,8.0,7.0,-1.0,1990.0,30.0,2.0,Perempuan,Lajang,Penuh waktu
702071178,Singapura,1.0,2.0,2.0,3.0,5,8.0,5.0,5.0,1957.0,63.0,8.0,Perempuan,Menikah,Ibu rumah tangga
702071179,Singapura,1.0,2.0,4.0,2.0,8,7.0,7.0,7.0,1968.0,52.0,5.0,Laki-laki,Menikah,Penuh waktu
702071180,Singapura,1.0,2.0,2.0,2.0,8,10.0,10.0,-1.0,1938.0,82.0,1.0,Laki-laki,Menikah,Pensiunan
702071181,Singapura,1.0,2.0,2.0,1.0,8,7.0,6.0,-2.0,1956.0,64.0,1.0,Laki-laki,Menikah,Pensiunan
702071182,Singapura,1.0,1.0,1.0,2.0,7,7.0,9.0,6.0,1973.0,47.0,10.0,Perempuan,Menikah,Ibu rumah tangga
702071183,Singapura,1.0,3.0,1.0,1.0,1,4.0,1.0,3.0,1982.0,38.0,8.0,Laki-laki,Menikah,Penuh waktu
702071184,Singapura,1.0,2.0,2.0,3.0,10,8.0,7.0,-1.0,1985.0,35.0,6.0,Perempuan,Lajang,Wiraswasta
702071185,Singapura,1.0,1.0,2.0,2.0,7,8.0,8.0,5.0,1963.0,56.0,6.0,Perempuan,Menikah,Penuh waktu
702071186,Singapura,1.0,2.0,2.0,1.0,5,5.0,6.0,-1.0,1981.0,39.0,3.0,Perempuan,Menikah,Wiraswasta
702071187,Singapura,1.0,2.0,1.0,2.0,8,6.0,6.0,8.0,1977.0,43.0,9.0,Perempuan,Lajang,Tidak bekerja
702071188,Singapura,2.0,2.0,2.0,2.0,9,8.0,9.0,7.0,1955.0,64.0,4.0,Laki-laki,Lajang,Penuh waktu
702071189,Singapura,1.0,1.0,2.0,1.0,5,5.0,5.0,-1.0,1991.0,29.0,10.0,Laki-laki,Lajang,Wiraswasta
702071190,Singapura,3.0,2.0,3.0,3.0,4,5.0,3.0,5.0,1952.0,68.0,10.0,Perempuan,Janda/Duda,Pensiunan
702071191,Singapura,1.0,2.0,2.0,1.0,8,8.0,10.0,3.0,1973.0,46.0,9.0,Perempuan,Menikah,Penuh waktu
702071192,Singapura,1.0,2.0,2.0,2.0,8,8.0,8.0,8.0,1967.0,52.0,7.0,Perempuan,Lajang,Wiraswasta
702071193,Singapura,1.0,2.0,2.0,2.0,7,7.0,6.0,3.0,1993.0,26.0,4.0,Perempuan,Menikah,Wiraswasta
702071194,Singapura,1.0,2.0,2.0,2.0,9,4.0,5.0,8.0,1963.0,56.0,6.0,Laki-laki,Menikah,Wiraswasta
702071195,Singapura,3.0,1.0,1.0,1.0,5,4.0,8.0,5.0,1994.0,25.0,9.0,Perempuan,Lajang,Penuh waktu
702071196,Singapura,1.0,1.0,2.0,1.0,5,5.0,5.0,-1.0,1995.0,25.0,6.0,Laki-laki,Lajang,Penuh waktu
702071197,Singapura,1.0,1.0,2.0,3.0,9,7.0,8.0,3.0,1984.0,35.0,8.0,Perempuan,Menikah,Penuh waktu
702071198,Singapura,1.0,1.0,1.0,1.0,5,5.0,5.0,-1.0,1985.0,35.0,,Perempuan,Menikah,Penuh waktu
702071199,Singapura,2.0,2.0,1.0,2.0,9,8.0,7.0,-1.0,1992.0,27.0,1.0,Laki-laki,Lajang,Wiraswasta
702071200,Singapura,1.0,2.0,2.0,2.0,5,5.0,1.0,-1.0,1973.0,46.0,10.0,Perempuan,Menikah,Paruh waktu
702071201,Singapura,1.0,2.0,2.0,1.0,5,5.0,3.0,2.0,1980.0,39.0,5.0,Laki-laki,Kohabitasi,Penuh waktu
702071202,Singapura,1.0,1.0,1.0,1.0,5,5.0,5.0,-1.0,1990.0,30.0,4.0,Laki-laki,Lajang,Penuh waktu
702071203,Singapura,1.0,2.0,2.0,2.0,8,7.0,5.0,5.0,1984.0,35.0,6.0,Laki-laki,Menikah,Penuh waktu
702071204,Singapura,2.0,2.0,2.0,2.0,5,5.0,5.0,5.0,1951.0,68.0,5.0,Perempuan,Menikah,Ibu rumah tangga
702071205,Singapura,1.0,1.0,2.0,1.0,8,8.0,8.0,6.0,1950.0,69.0,7.0,Perempuan,Menikah,Pensiunan
702071206,Singapura,1.0,2.0,2.0,2.0,6,6.0,6.0,2.0,1984.0,35.0,8.0,Perempuan,Lajang,Penuh waktu
702071207,Singapura,1.0,1.0,1.0,2.0,8,8.0,7.0,9.0,1991.0,29.0,7.0,Laki-laki,Lajang,Penuh waktu
702071208,Singapura,1.0,1.0,1.0,1.0,5,7.0,6.0,8.0,1962.0,58.0,7.0,Laki-laki,Lajang,Penuh waktu
702071209,Singapura,1.0,1.0,1.0,1.0,10,10.0,7.0,5.0,1975.0,45.0,7.0,Perempuan,Menikah,Ibu rumah tangga
