negara,id_responden,pentingnya_keluarga,pentingnya_teman,pentingnya_waktu_luang,pentingnya_pekerjaan,kebebasan_memilih,kepuasan_hidup,kepuasan_finansial,religiusitas,skala_politik,jenis_kelamin,tahun_lahir,usia,status_pernikahan,status_pekerjaan
Selandia Baru,554070416,4.0,2.0,1.0,2.0,6.0,4.0,7.0,1.0,3.0,Perempuan,1961.0,58.0,Kohabitasi,Paruh waktu
Selandia Baru,554070417,1.0,2.0,2.0,2.0,5.0,3.0,6.0,4.0,,Perempuan,1999.0,20.0,Kohabitasi,Tidak bekerja
Selandia Baru,554070418,1.0,2.0,2.0,2.0,9.0,8.0,7.0,5.0,,Perempuan,1974.0,45.0,Menikah,Pelajar/Mahasiswa
Selandia Baru,554070419,1.0,1.0,1.0,2.0,8.0,8.0,8.0,6.0,4.0,Perempuan,1965.0,54.0,Menikah,Penuh waktu
Selandia Baru,554070420,1.0,1.0,2.0,1.0,8.0,8.0,8.0,7.0,8.0,Perempuan,1954.0,65.0,Menikah,Paruh waktu
Selandia Baru,554070421,1.0,1.0,2.0,,8.0,9.0,9.0,4.0,,Laki-laki,1945.0,74.0,Menikah,
Selandia Baru,554070422,1.0,1.0,1.0,1.0,8.0,9.0,7.0,7.0,8.0,Laki-laki,1952.0,67.0,Menikah,Paruh waktu
Selandia Baru,554070423,1.0,2.0,2.0,1.0,7.0,8.0,9.0,7.0,5.0,Perempuan,1970.0,49.0,Menikah,Penuh waktu
Selandia Baru,554070424,1.0,1.0,2.0,2.0,6.0,8.0,8.0,4.0,3.0,Laki-laki,1976.0,43.0,Menikah,Penuh waktu
Selandia Baru,554070425,1.0,1.0,1.0,2.0,10.0,9.0,9.0,5.0,8.0,Laki-laki,1970.0,49.0,Menikah,Penuh waktu
Selandia Baru,554070426,1.0,2.0,3.0,1.0,9.0,8.0,7.0,3.0,6.0,Laki-laki,1943.0,76.0,Lajang,Pensiunan
Selandia Baru,554070427,1.0,2.0,3.0,2.0,7.0,8.0,8.0,9.0,4.0,Laki-laki,1957.0,62.0,Menikah,Paruh waktu
Selandia Baru,554070428,1.0,2.0,1.0,3.0,9.0,5.0,4.0,2.0,7.0,Perempuan,1950.0,69.0,Menikah,Paruh waktu
Selandia Baru,554070429,1.0,1.0,1.0,3.0,1.0,6.0,4.0,2.0,1.0,Perempuan,1988.0,31.0,Lajang,Tidak bekerja
Selandia Baru,554070430,1.0,2.0,2.0,1.0,8.0,7.0,6.0,8.0,5.0,Laki-laki,1956.0,63.0,Menikah,Penuh waktu
Selandia Baru,554070431,1.0,1.0,1.0,4.0,10.0,9.0,8.0,4.0,6.0,Perempuan,1939.0,80.0,Janda/Duda,Pensiunan
Selandia Baru,554070432,1.0,2.0,1.0,4.0,10.0,10.0,10.0,3.0,4.0,Laki-laki,1951.0,68.0,Menikah,Pensiunan
Selandia Baru,554070433,1.0,1.0,1.0,2.0,9.0,6.0,4.0,10.0,,Perempuan,1938.0,81.0,Janda/Duda,Pensiunan
Selandia Baru,554070434,1.0,2.0,1.0,1.0,7.0,7.0,7.0,4.0,8.0,Perempuan,,,Menikah,Pensiunan
Selandia Baru,554070435,,,,,10.0,9.0,9.0,5.0,3.0,Laki-laki,1946.0,73.0,Menikah,Tidak bekerja
Selandia Baru,554070436,1.0,2.0,1.0,2.0,9.0,8.0,8.0,1.0,,Perempuan,1985.0,34.0,Menikah,Penuh waktu
Selandia Baru,554070437,1.0,1.0,2.0,2.0,8.0,7.0,7.0,8.0,,Laki-laki,1965.0,54.0,Menikah,Paruh waktu
Selandia Baru,554070438,1.0,1.0,1.0,2.0,9.0,8.0,8.0,5.0,,Perempuan,1975.0,44.0,Kohabitasi,Ibu rumah tangga
Selandia Baru,554070439,1.0,1.0,1.0,1.0,8.0,8.0,6.0,5.0,,Laki-laki,1960.0,59.0,Menikah,Penuh waktu
Selandia Baru,554070440,1.0,1.0,2.0,2.0,8.0,9.0,7.0,3.0,9.0,Perempuan,1949.0,70.0,Menikah,Pensiunan
Selandia Baru,554070441,,,,,8.0,7.0,7.0,8.0,5.0,Perempuan,1941.0,78.0,Janda/Duda,Pensiunan
Selandia Baru,554070442,3.0,2.0,1.0,3.0,6.0,6.0,6.0,7.0,5.0,Laki-laki,1952.0,67.0,Menikah,Tidak bekerja
Selandia Baru,554070443,1.0,2.0,2.0,2.0,9.0,9.0,9.0,3.0,4.0,Laki-laki,1985.0,34.0,Menikah,Penuh waktu
Selandia Baru,554070444,,,,,7.0,5.0,3.0,,3.0,Perempuan,1964.0,55.0,Pisah,Penuh waktu
Selandia Baru,554070445,1.0,1.0,1.0,2.0,7.0,8.0,5.0,6.0,6.0,Perempuan,1956.0,63.0,Menikah,Penuh waktu
Selandia Baru,554070446,1.0,2.0,1.0,2.0,8.0,6.0,1.0,4.0,5.0,Perempuan,1986.0,33.0,,Paruh waktu
Selandia Baru,554070447,1.0,3.0,1.0,2.0,7.0,8.0,5.0,4.0,8.0,Perempuan,1956.0,63.0,Menikah,Ibu rumah tangga
Selandia Baru,554070448,1.0,1.0,1.0,2.0,9.0,10.0,10.0,3.0,5.0,Perempuan,1945.0,74.0,Menikah,Pensiunan
Selandia Baru,554070449,1.0,1.0,1.0,2.0,8.0,7.0,3.0,3.0,,Perempuan,1972.0,47.0,Menikah,Ibu rumah tangga
Selandia Baru,554070450,1.0,1.0,2.0,2.0,2.0,5.0,5.0,10.0,3.0,Laki-laki,1949.0,70.0,Menikah,Pensiunan
Selandia Baru,554070451,1.0,2.0,1.0,2.0,8.0,8.0,9.0,3.0,10.0,Laki-laki,1965.0,54.0,Lajang,Pensiunan
Selandia Baru,554070452,1.0,1.0,2.0,1.0,7.0,10.0,7.0,7.0,,Perempuan,1968.0,51.0,Menikah,Penuh waktu
Selandia Baru,554070453,1.0,1.0,2.0,2.0,4.0,6.0,3.0,3.0,3.0,Perempuan,1966.0,53.0,Bercerai,Paruh waktu
Selandia Baru,554070454,1.0,1.0,1.0,3.0,10.0,7.0,8.0,4.0,,Laki-laki,1957.0,62.0,Menikah,Penuh waktu
Selandia Baru,554070455,4.0,1.0,1.0,2.0,9.0,6.0,7.0,5.0,3.0,Perempuan,1992.0,27.0,Kohabitasi,Penuh waktu
Selandia Baru,554070456,1.0,1.0,2.0,2.0,6.0,7.0,7.0,8.0,5.0,Perempuan,1971.0,48.0,Kohabitasi,Penuh waktu
Selandia Baru,554070457,1.0,1.0,1.0,3.0,4.0,6.0,6.0,4.0,2.0,Perempuan,1953.0,66.0,Lajang,Pensiunan
Selandia Baru,554070458,1.0,1.0,1.0,1.0,8.0,7.0,4.0,9.0,5.0,Laki-laki,1968.0,51.0,Menikah,Penuh waktu
Selandia Baru,554070459,2.0,2.0,2.0,2.0,5.0,7.0,5.0,3.0,,Perempuan,1990.0,29.0,Menikah,Paruh waktu
Selandia Baru,554070460,2.0,1.0,2.0,4.0,7.0,5.0,5.0,,5.0,Laki-laki,1931.0,88.0,Kohabitasi,Pensiunan
Selandia Baru,554070461,1.0,2.0,1.0,2.0,10.0,3.0,3.0,5.0,9.0,Laki-laki,1955.0,64.0,Menikah,Pensiunan
Selandia Baru,554070462,1.0,1.0,1.0,2.0,9.0,8.0,8.0,9.0,10.0,Laki-laki,1969.0,50.0,Lajang,Tidak bekerja
Selandia Baru,554070463,1.0,2.0,2.0,1.0,7.0,8.0,9.0,3.0,4.0,Perempuan,1998.0,21.0,Lajang,Paruh waktu
Selandia Baru,554070464,1.0,2.0,2.0,2.0,7.0,5.0,6.0,6.0,7.0,Perempuan,1979.0,40.0,Menikah,Penuh waktu
Selandia Baru,554070465,1.0,1.0,2.0,2.0,8.0,6.0,4.0,9.0,7.0,Perempuan,1947.0,72.0,Janda/Duda,Paruh waktu
Selandia Baru,554070466,1.0,2.0,2.0,2.0,7.0,8.0,7.0,9.0,7.0,Laki-laki,1963.0,56.0,Menikah,Penuh waktu
Selandia Baru,554070467,1.0,2.0,1.0,2.0,8.0,8.0,9.0,5.0,7.0,Laki-laki,1970.0,49.0,Menikah,Penuh waktu
Selandia Baru,554070468,1.0,1.0,1.0,1.0,9.0,10.0,9.0,2.0,3.0,Laki-laki,1957.0,62.0,Kohabitasi,Penuh waktu
Selandia Baru,554070469,1.0,2.0,1.0,2.0,8.0,8.0,7.0,5.0,5.0,Laki-laki,1983.0,36.0,Menikah,Penuh waktu
Selandia Baru,554070470,2.0,3.0,2.0,2.0,7.0,8.0,7.0,6.0,,Perempuan,1952.0,67.0,Menikah,Pensiunan
Selandia Baru,554070471,1.0,3.0,1.0,1.0,8.0,10.0,9.0,3.0,6.0,Perempuan,1958.0,61.0,Menikah,Penuh waktu
Selandia Baru,554070472,2.0,2.0,2.0,,7.0,5.0,6.0,3.0,6.0,Laki-laki,1945.0,74.0,Menikah,Pensiunan
Selandia Baru,554070473,1.0,1.0,2.0,1.0,9.0,9.0,9.0,7.0,6.0,Perempuan,1938.0,81.0,Menikah,Pensiunan
Selandia Baru,554070474,1.0,1.0,1.0,2.0,10.0,9.0,9.0,9.0,5.0,Perempuan,1963.0,56.0,Menikah,Paruh waktu
Selandia Baru,554070475,1.0,1.0,1.0,2.0,7.0,5.0,7.0,3.0,,,,,Lajang,Paruh waktu
Selandia Baru,554070476,1.0,1.0,1.0,1.0,8.0,10.0,8.0,3.0,4.0,Laki-laki,1964.0,55.0,Menikah,Penuh waktu
Selandia Baru,554070477,,,,,8.0,2.0,2.0,5.0,5.0,Laki-laki,1961.0,58.0,Kohabitasi,Penuh waktu
Selandia Baru,554070478,1.0,2.0,1.0,2.0,8.0,8.0,8.0,4.0,5.0,Laki-laki,1959.0,60.0,Menikah,Penuh waktu
Selandia Baru,554070479,1.0,1.0,2.0,2.0,8.0,9.0,9.0,10.0,5.0,Perempuan,1959.0,60.0,Lajang,Penuh waktu
Selandia Baru,554070480,1.0,1.0,1.0,,7.0,8.0,8.0,9.0,5.0,Perempuan,1931.0,88.0,Menikah,Pensiunan
Selandia Baru,554070481,2.0,3.0,1.0,2.0,8.0,8.0,10.0,4.0,,Laki-laki,1947.0,72.0,Menikah,Pensiunan
Selandia Baru,554070482,1.0,2.0,2.0,2.0,7.0,6.0,6.0,4.0,3.0,Perempuan,1980.0,39.0,Pisah,Paruh waktu
Selandia Baru,554070483,1.0,3.0,2.0,2.0,8.0,8.0,7.0,1.0,,Laki-laki,,,Menikah,Penuh waktu
Selandia Baru,554070484,1.0,2.0,2.0,2.0,7.0,8.0,9.0,7.0,4.0,Perempuan,,,Menikah,Paruh waktu
Selandia Baru,554070485,1.0,1.0,1.0,1.0,9.0,10.0,10.0,4.0,4.0,Laki-laki,1981.0,38.0,Menikah,Penuh waktu
Selandia Baru,554070486,1.0,1.0,2.0,2.0,6.0,7.0,7.0,6.0,6.0,Laki-laki,1965.0,54.0,Lajang,Penuh waktu
Selandia Baru,554070487,1.0,2.0,2.0,3.0,6.0,5.0,8.0,3.0,,Perempuan,1974.0,45.0,Menikah,Ibu rumah tangga
Selandia Baru,554070488,2.0,1.0,1.0,4.0,10.0,10.0,,3.0,,Perempuan,1954.0,65.0,Lajang,Tidak bekerja
Selandia Baru,554070489,1.0,1.0,1.0,3.0,4.0,8.0,8.0,3.0,9.0,Laki-laki,1948.0,71.0,Menikah,Pensiunan
Selandia Baru,554070490,1.0,1.0,2.0,1.0,10.0,9.0,5.0,6.0,7.0,Laki-laki,1965.0,54.0,Menikah,Penuh waktu
Selandia Baru,554070491,1.0,1.0,1.0,2.0,8.0,9.0,9.0,4.0,8.0,Perempuan,1951.0,68.0,Janda/Duda,Paruh waktu
Selandia Baru,554070492,1.0,1.0,3.0,1.0,7.0,8.0,4.0,8.0,8.0,Laki-laki,1947.0,72.0,Menikah,Pensiunan
Selandia Baru,554070493,,,,,5.0,1.0,6.0,3.0,,Perempuan,1945.0,74.0,Menikah,Pensiunan
Selandia Baru,554070494,1.0,1.0,3.0,1.0,8.0,8.0,7.0,5.0,3.0,Perempuan,1976.0,43.0,Menikah,Penuh waktu
Selandia Baru,554070495,1.0,1.0,2.0,3.0,10.0,8.0,10.0,3.0,,Perempuan,1950.0,69.0,Kohabitasi,Pensiunan
Selandia Baru,554070496,1.0,1.0,2.0,4.0,8.0,7.0,5.0,6.0,1.0,Perempuan,1941.0,78.0,Menikah,Pensiunan
Selandia Baru,554070497,1.0,2.0,1.0,1.0,7.0,8.0,8.0,2.0,2.0,Perempuan,1971.0,48.0,Kohabitasi,Penuh waktu
Selandia Baru,554070498,1.0,2.0,2.0,4.0,8.0,8.0,9.0,10.0,,Laki-laki,1942.0,77.0,Menikah,Pensiunan
Selandia Baru,554070499,1.0,2.0,2.0,3.0,8.0,10.0,10.0,4.0,3.0,Perempuan,1963.0,56.0,Menikah,Paruh waktu
Selandia Baru,554070500,1.0,1.0,1.0,1.0,9.0,8.0,10.0,5.0,8.0,Laki-laki,1946.0,73.0,Menikah,Pensiunan
Selandia Baru,554070501,1.0,1.0,1.0,2.0,8.0,8.0,8.0,6.0,3.0,Perempuan,1973.0,46.0,Menikah,Paruh waktu
Selandia Baru,554070502,1.0,1.0,1.0,2.0,10.0,10.0,10.0,9.0,8.0,Perempuan,1989.0,30.0,Menikah,Penuh waktu
Selandia Baru,554070503,1.0,2.0,2.0,1.0,8.0,8.0,8.0,5.0,,Perempuan,1973.0,46.0,Menikah,Penuh waktu
Selandia Baru,554070504,1.0,,3.0,2.0,7.0,,1.0,5.0,5.0,Laki-laki,1953.0,66.0,Menikah,Penuh waktu
Selandia Baru,554070505,1.0,1.0,1.0,1.0,8.0,6.0,5.0,4.0,8.0,Laki-laki,1962.0,57.0,Menikah,Penuh waktu
Selandia Baru,554070506,1.0,2.0,1.0,2.0,8.0,9.0,8.0,3.0,,Perempuan,1955.0,64.0,Menikah,Ibu rumah tangga
Selandia Baru,554070507,1.0,1.0,1.0,2.0,7.0,8.0,4.0,6.0,4.0,Perempuan,1988.0,31.0,Menikah,Penuh waktu
Selandia Baru,554070508,1.0,1.0,1.0,2.0,8.0,8.0,7.0,3.0,4.0,Laki-laki,1955.0,64.0,Menikah,Pensiunan
Selandia Baru,554070509,1.0,2.0,1.0,4.0,10.0,10.0,9.0,10.0,,Perempuan,1949.0,70.0,Menikah,Ibu rumah tangga
Selandia Baru,554070510,1.0,1.0,2.0,1.0,,,,10.0,,Laki-laki,1963.0,56.0,Lajang,Lainnya
Selandia Baru,554070511,1.0,1.0,1.0,2.0,7.0,6.0,7.0,4.0,,Laki-laki,1985.0,34.0,Kohabitasi,Penuh waktu
Selandia Baru,554070512,1.0,2.0,2.0,3.0,8.0,7.0,10.0,9.0,3.0,Perempuan,1954.0,65.0,Menikah,Pensiunan
Selandia Baru,554070513,1.0,2.0,2.0,3.0,7.0,10.0,9.0,5.0,4.0,Perempuan,1944.0,75.0,Menikah,Pensiunan
Selandia Baru,554070514,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,,Perempuan,1988.0,31.0,Lajang,Tidak bekerja
Selandia Baru,554070515,1.0,2.0,1.0,2.0,4.0,5.0,4.0,6.0,,Perempuan,1951.0,68.0,Janda/Duda,Paruh waktu
Selandia Baru,554070516,1.0,1.0,1.0,1.0,10.0,7.0,7.0,5.0,,Perempuan,1979.0,40.0,Kohabitasi,Penuh waktu
Selandia Baru,554070517,1.0,2.0,2.0,2.0,6.0,7.0,9.0,,4.0,Laki-laki,1953.0,66.0,Menikah,Penuh waktu
Selandia Baru,554070518,2.0,2.0,1.0,2.0,7.0,5.0,7.0,1.0,5.0,Perempuan,1982.0,37.0,Bercerai,Paruh waktu
Selandia Baru,554070519,2.0,1.0,1.0,4.0,10.0,9.0,10.0,2.0,5.0,Perempuan,1952.0,67.0,Lajang,Pensiunan
Selandia Baru,554070520,1.0,1.0,2.0,2.0,8.0,9.0,9.0,3.0,6.0,Perempuan,1959.0,60.0,Kohabitasi,Penuh waktu
Selandia Baru,554070521,1.0,2.0,2.0,1.0,9.0,6.0,6.0,9.0,5.0,Perempuan,1995.0,24.0,Lajang,Penuh waktu
Selandia Baru,554070522,1.0,2.0,2.0,2.0,10.0,4.0,7.0,7.0,3.0,Laki-laki,1983.0,36.0,Lajang,Paruh waktu
Selandia Baru,554070523,1.0,1.0,2.0,2.0,6.0,8.0,7.0,4.0,3.0,Perempuan,1959.0,60.0,Menikah,Paruh waktu
Selandia Baru,554070524,1.0,3.0,3.0,4.0,6.0,5.0,5.0,6.0,3.0,Perempuan,1928.0,91.0,Janda/Duda,Pensiunan
Selandia Baru,554070525,3.0,2.0,1.0,2.0,9.0,6.0,7.0,6.0,9.0,Laki-laki,1947.0,72.0,Menikah,Penuh waktu
Selandia Baru,554070526,1.0,1.0,1.0,2.0,9.0,8.0,7.0,8.0,5.0,Perempuan,1966.0,53.0,Bercerai,Penuh waktu
Selandia Baru,554070527,1.0,1.0,1.0,2.0,9.0,8.0,7.0,2.0,7.0,Laki-laki,1973.0,46.0,Menikah,Penuh waktu
Selandia Baru,554070528,1.0,2.0,2.0,2.0,7.0,6.0,6.0,8.0,6.0,,1962.0,57.0,Menikah,Lainnya
Selandia Baru,554070529,1.0,1.0,1.0,1.0,7.0,8.0,4.0,4.0,8.0,Laki-laki,,,Menikah,Penuh waktu
Selandia Baru,554070530,1.0,2.0,2.0,3.0,7.0,7.0,6.0,4.0,2.0,Perempuan,1988.0,31.0,Menikah,Ibu rumah tangga
Selandia Baru,554070531,1.0,2.0,2.0,1.0,10.0,10.0,10.0,4.0,,Laki-laki,1953.0,66.0,Menikah,Penuh waktu
Selandia Baru,554070532,1.0,2.0,3.0,3.0,6.0,8.0,7.0,5.0,3.0,Laki-laki,1972.0,47.0,Menikah,Penuh waktu
Selandia Baru,554070533,1.0,1.0,1.0,3.0,7.0,7.0,7.0,3.0,4.0,Perempuan,1955.0,64.0,Kohabitasi,Paruh waktu
Selandia Baru,554070534,1.0,3.0,3.0,3.0,,,,9.0,3.0,Perempuan,1944.0,75.0,Menikah,Pensiunan
Selandia Baru,554070535,1.0,2.0,2.0,3.0,6.0,7.0,2.0,4.0,10.0,Laki-laki,1962.0,57.0,Menikah,Penuh waktu
Selandia Baru,554070536,1.0,2.0,1.0,2.0,10.0,9.0,9.0,6.0,7.0,Laki-laki,1955.0,64.0,Menikah,Penuh waktu
Selandia Baru,554070537,1.0,1.0,1.0,2.0,8.0,9.0,10.0,5.0,,Perempuan,1967.0,52.0,Menikah,
Selandia Baru,554070538,1.0,1.0,2.0,1.0,8.0,8.0,8.0,5.0,9.0,Laki-laki,1946.0,73.0,Menikah,Pensiunan
Selandia Baru,554070539,2.0,2.0,2.0,2.0,8.0,10.0,7.0,8.0,,Laki-laki,1997.0,22.0,Menikah,Penuh waktu
Selandia Baru,554070540,1.0,1.0,1.0,1.0,6.0,6.0,5.0,9.0,6.0,Laki-laki,1978.0,41.0,Menikah,Penuh waktu
Selandia Baru,554070541,1.0,1.0,2.0,3.0,8.0,8.0,7.0,5.0,3.0,Perempuan,1986.0,33.0,Menikah,Paruh waktu
Selandia Baru,554070542,1.0,1.0,1.0,4.0,8.0,8.0,,4.0,,Perempuan,1938.0,81.0,Lajang,Pensiunan
Selandia Baru,554070543,1.0,2.0,3.0,1.0,5.0,7.0,7.0,4.0,5.0,Laki-laki,1952.0,67.0,Lajang,Pensiunan
Selandia Baru,554070544,1.0,2.0,1.0,1.0,9.0,9.0,8.0,6.0,,Laki-laki,1948.0,71.0,Menikah,Pensiunan
Selandia Baru,554070545,1.0,1.0,2.0,1.0,7.0,7.0,8.0,,,Perempuan,1996.0,23.0,Kohabitasi,Penuh waktu
Selandia Baru,554070546,,,,,10.0,9.0,9.0,4.0,5.0,Perempuan,1971.0,48.0,Menikah,Penuh waktu
Selandia Baru,554070547,1.0,1.0,1.0,1.0,9.0,10.0,10.0,6.0,7.0,Perempuan,1936.0,83.0,Janda/Duda,Ibu rumah tangga
Selandia Baru,554070548,1.0,2.0,1.0,1.0,8.0,6.0,6.0,5.0,,Laki-laki,1956.0,63.0,Menikah,Tidak bekerja
Selandia Baru,554070549,1.0,1.0,1.0,1.0,7.0,6.0,3.0,5.0,5.0,Perempuan,1993.0,26.0,Kohabitasi,Penuh waktu
Selandia Baru,554070550,1.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0,5.0,Laki-laki,1983.0,36.0,Kohabitasi,Penuh waktu
Selandia Baru,554070551,,,,,6.0,9.0,5.0,5.0,1.0,Laki-laki,1946.0,73.0,Janda/Duda,Penuh waktu
Selandia Baru,554070552,1.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,,Perempuan,1982.0,37.0,Menikah,Ibu rumah tangga
Selandia Baru,554070553,1.0,2.0,2.0,2.0,8.0,8.0,8.0,3.0,2.0,Laki-laki,1969.0,50.0,Menikah,Penuh waktu
Selandia Baru,554070554,1.0,2.0,2.0,1.0,7.0,8.0,8.0,10.0,2.0,Perempuan,1960.0,59.0,Menikah,Penuh waktu
Selandia Baru,554070555,1.0,1.0,1.0,2.0,10.0,9.0,7.0,5.0,3.0,Perempuan,1962.0,57.0,Lajang,Penuh waktu
Selandia Baru,554070556,1.0,2.0,1.0,2.0,6.0,10.0,6.0,2.0,,Perempuan,1992.0,27.0,Menikah,Penuh waktu
Selandia Baru,554070557,1.0,3.0,2.0,3.0,7.0,6.0,8.0,3.0,8.0,Laki-laki,1978.0,41.0,Menikah,Penuh waktu
Selandia Baru,554070558,1.0,2.0,2.0,3.0,7.0,8.0,7.0,10.0,,Perempuan,1949.0,70.0,Menikah,Pensiunan
Selandia Baru,554070559,1.0,2.0,2.0,2.0,7.0,8.0,8.0,4.0,5.0,Laki-laki,1972.0,47.0,Menikah,Penuh waktu
Selandia Baru,554070560,1.0,2.0,1.0,1.0,4.0,3.0,5.0,3.0,,Perempuan,1995.0,24.0,Lajang,Penuh waktu
Selandia Baru,554070561,1.0,2.0,3.0,,5.0,6.0,5.0,4.0,6.0,Laki-laki,1939.0,80.0,Menikah,Pensiunan
Selandia Baru,554070562,1.0,2.0,1.0,1.0,7.0,7.0,5.0,3.0,6.0,Perempuan,1961.0,58.0,Menikah,Paruh waktu
Selandia Baru,554070563,1.0,1.0,2.0,1.0,8.0,7.0,6.0,10.0,5.0,Laki-laki,1963.0,56.0,Menikah,Penuh waktu
Selandia Baru,554070564,1.0,2.0,2.0,1.0,4.0,10.0,10.0,6.0,5.0,Perempuan,1954.0,65.0,Menikah,Penuh waktu
Selandia Baru,554070565,1.0,1.0,2.0,1.0,10.0,9.0,8.0,4.0,,Laki-laki,1949.0,70.0,Menikah,Penuh waktu
Selandia Baru,554070566,1.0,1.0,1.0,1.0,10.0,10.0,8.0,3.0,,Perempuan,1959.0,60.0,Menikah,Pensiunan
Selandia Baru,554070567,1.0,1.0,2.0,2.0,9.0,9.0,8.0,10.0,,Perempuan,1946.0,73.0,Menikah,Penuh waktu
Selandia Baru,554070568,1.0,1.0,1.0,2.0,9.0,9.0,7.0,5.0,,Perempuan,1986.0,33.0,Menikah,Paruh waktu
Selandia Baru,554070569,1.0,1.0,1.0,1.0,7.0,6.0,6.0,4.0,,Laki-laki,1995.0,24.0,Lajang,Penuh waktu
Selandia Baru,554070570,2.0,2.0,,2.0,4.0,6.0,4.0,3.0,6.0,Laki-laki,1955.0,64.0,Kohabitasi,Penuh waktu
Selandia Baru,554070571,2.0,3.0,1.0,2.0,10.0,8.0,7.0,5.0,10.0,Laki-laki,1976.0,43.0,Lajang,Penuh waktu
Selandia Baru,554070572,1.0,2.0,1.0,1.0,8.0,9.0,5.0,10.0,,Laki-laki,1951.0,68.0,Menikah,Pensiunan
Selandia Baru,554070573,3.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,1.0,Laki-laki,1976.0,43.0,Lajang,Penuh waktu
Selandia Baru,554070574,1.0,1.0,1.0,2.0,10.0,8.0,10.0,5.0,3.0,Perempuan,1969.0,50.0,Menikah,Paruh waktu
Selandia Baru,554070575,1.0,2.0,,1.0,8.0,5.0,3.0,6.0,9.0,Laki-laki,1952.0,67.0,Menikah,Pensiunan
Selandia Baru,554070576,1.0,2.0,2.0,2.0,10.0,10.0,10.0,5.0,6.0,Laki-laki,1952.0,67.0,Menikah,Pensiunan
Selandia Baru,554070577,1.0,1.0,2.0,2.0,10.0,9.0,9.0,5.0,,Perempuan,1939.0,80.0,Bercerai,Pensiunan
Selandia Baru,554070578,1.0,2.0,1.0,1.0,8.0,9.0,9.0,4.0,4.0,Laki-laki,1948.0,71.0,Menikah,Penuh waktu
Selandia Baru,554070579,1.0,1.0,1.0,2.0,9.0,7.0,8.0,6.0,,Perempuan,1973.0,46.0,Menikah,Penuh waktu
Selandia Baru,554070580,1.0,1.0,1.0,1.0,7.0,5.0,6.0,5.0,,Laki-laki,1958.0,61.0,Menikah,Penuh waktu
Selandia Baru,554070581,2.0,1.0,2.0,1.0,10.0,10.0,7.0,10.0,10.0,Perempuan,1943.0,76.0,Janda/Duda,Penuh waktu
Selandia Baru,554070582,1.0,2.0,2.0,2.0,7.0,8.0,8.0,3.0,7.0,,1955.0,64.0,Menikah,Paruh waktu
Selandia Baru,554070583,1.0,1.0,1.0,2.0,9.0,8.0,8.0,3.0,1.0,Laki-laki,1956.0,63.0,Kohabitasi,Penuh waktu
Selandia Baru,554070584,1.0,2.0,2.0,4.0,9.0,5.0,3.0,2.0,,Perempuan,1955.0,64.0,Kohabitasi,Pensiunan
Selandia Baru,554070585,,,,,8.0,4.0,6.0,1.0,3.0,Laki-laki,1957.0,62.0,Menikah,Penuh waktu
Selandia Baru,554070586,1.0,3.0,1.0,1.0,3.0,2.0,2.0,5.0,,Laki-laki,1976.0,43.0,Menikah,Penuh waktu
Selandia Baru,554070587,1.0,1.0,2.0,3.0,9.0,7.0,6.0,4.0,,Perempuan,1988.0,31.0,Kohabitasi,Ibu rumah tangga
Selandia Baru,554070588,1.0,1.0,1.0,4.0,8.0,8.0,10.0,3.0,4.0,Perempuan,1962.0,57.0,Menikah,Pensiunan
Selandia Baru,554070589,1.0,2.0,1.0,2.0,10.0,9.0,10.0,10.0,4.0,Perempuan,1962.0,57.0,Menikah,Penuh waktu
Selandia Baru,554070590,1.0,2.0,2.0,4.0,7.0,7.0,7.0,5.0,,Laki-laki,1951.0,68.0,Menikah,Pensiunan
Selandia Baru,554070591,2.0,2.0,1.0,1.0,8.0,9.0,8.0,3.0,1.0,Perempuan,1999.0,20.0,Lajang,Pelajar/Mahasiswa
Selandia Baru,554070592,1.0,2.0,1.0,1.0,8.0,8.0,7.0,3.0,1.0,Perempuan,1973.0,46.0,Kohabitasi,Penuh waktu
Selandia Baru,554070593,1.0,1.0,1.0,1.0,10.0,10.0,8.0,3.0,5.0,Laki-laki,1968.0,51.0,Menikah,Penuh waktu
Selandia Baru,554070594,1.0,1.0,,2.0,8.0,8.0,8.0,5.0,8.0,Laki-laki,1987.0,32.0,Lajang,Penuh waktu
Selandia Baru,554070595,1.0,2.0,2.0,1.0,7.0,7.0,5.0,4.0,5.0,Laki-laki,1955.0,64.0,Menikah,Penuh waktu
Selandia Baru,554070596,1.0,1.0,1.0,2.0,6.0,7.0,8.0,3.0,,Perempuan,1966.0,53.0,Lajang,Paruh waktu
Selandia Baru,554070597,1.0,1.0,1.0,1.0,9.0,9.0,8.0,4.0,3.0,Laki-laki,1978.0,41.0,Kohabitasi,Penuh waktu
Selandia Baru,554070598,1.0,1.0,2.0,2.0,8.0,8.0,10.0,,7.0,Laki-laki,2001.0,18.0,Lajang,Paruh waktu
Selandia Baru,554070599,1.0,2.0,2.0,3.0,9.0,7.0,10.0,3.0,4.0,Perempuan,1936.0,83.0,Janda/Duda,Pensiunan
Selandia Baru,554070600,1.0,2.0,2.0,4.0,5.0,8.0,8.0,3.0,7.0,Laki-laki,1949.0,70.0,Menikah,Pensiunan
