id_responden,negara,jenis_kelamin,tahun_lahir,usia,kepuasan_hidup,pentingnya_pekerjaan,kepuasan_finansial,kebebasan_memilih,religiusitas,skala_politik,status_pernikahan,status_pekerjaan,kelompok_usia
124072229,Kanada,Perempuan,1979,41,6,2,6,9,9,5,Menikah,Penuh waktu,29-44
124072286,Kanada,Laki-laki,1979,41,9,1,10,9,8,8,Menikah,Penuh waktu,29-44
124072297,Kanada,Perempuan,1979,41,8,2,6,10,8,6,Kohabitasi,Wiraswasta,29-44
124072402,Kanada,Perempuan,1978,41,8,2,8,8,8,6,Menikah,Penuh waktu,29-44
124072575,Kanada,Laki-laki,1978,41,7,2,7,8,8,5,Menikah,Penuh waktu,29-44
124072592,Kanada,Laki-laki,1978,41,8,2,10,10,1,3,Menikah,Penuh waktu,29-44
124072634,Kanada,Perempuan,1980,41,6,3,4,6,4,5,Kohabitasi,Penuh waktu,29-44
124072819,Kanada,Perempuan,1979,41,2,3,1,6,3,5,Menikah,Ibu rumah tangga,29-44
124072840,Kanada,Laki-laki,1978,41,9,1,8,9,4,4,Menikah,Penuh waktu,29-44
124072893,Kanada,Perempuan,1979,41,8,3,7,9,5,7,Lajang,Paruh waktu,29-44
124072921,Kanada,Laki-laki,1971,41,9,1,10,9,8,9,Lajang,Penuh waktu,29-44
124073022,Kanada,Perempuan,1979,41,7,1,5,8,10,5,Menikah,Ibu rumah tangga,29-44
124073031,Kanada,Perempuan,1979,41,7,1,6,8,4,10,Pisah,Penuh waktu,29-44
124073136,Kanada,Laki-laki,1979,41,8,4,7,9,8,5,Menikah,Ibu rumah tangga,29-44
124073220,Kanada,Laki-laki,1979,41,9,2,8,8,1,5,Lajang,Penuh waktu,29-44
124073245,Kanada,Perempuan,1979,41,7,1,7,7,5,6,Menikah,Penuh waktu,29-44
124073474,Kanada,Perempuan,1979,41,6,2,3,5,5,5,Menikah,Paruh waktu,29-44
124073492,Kanada,Perempuan,1979,41,5,2,3,9,2,2,Menikah,Penuh waktu,29-44
124073547,Kanada,Laki-laki,1979,41,6,3,5,6,4,5,Menikah,Penuh waktu,29-44
124073568,Kanada,Perempuan,1978,41,6,1,6,6,5,5,Bercerai,Penuh waktu,29-44
124073619,Kanada,Laki-laki,1978,41,8,2,8,8,6,7,Menikah,Pelajar/Mahasiswa,29-44
124073678,Kanada,Perempuan,1979,41,6,2,4,7,4,6,Menikah,Penuh waktu,29-44
124073860,Kanada,Perempuan,1979,41,10,1,7,10,6,5,Menikah,Paruh waktu,29-44
124073892,Kanada,Perempuan,1978,41,8,1,8,8,10,7,Lajang,Wiraswasta,29-44
124073948,Kanada,Perempuan,1979,41,7,3,4,7,1,4,Menikah,Paruh waktu,29-44
124073974,Kanada,Perempuan,1979,41,8,1,9,8,4,5,Kohabitasi,Penuh waktu,29-44
124074299,Kanada,Laki-laki,1978,41,10,1,5,8,6,5,Menikah,Penuh waktu,29-44
124074400,Kanada,Perempuan,1979,41,8,3,7,8,3,3,Menikah,Ibu rumah tangga,29-44
124074586,Kanada,Laki-laki,1979,41,2,2,2,2,3,8,Kohabitasi,Ibu rumah tangga,29-44
124074600,Kanada,Perempuan,1979,41,6,2,6,7,8,2,Menikah,Pelajar/Mahasiswa,29-44
124074700,Kanada,Perempuan,1978,41,8,1,4,8,2,5,Lajang,Wiraswasta,29-44
124074759,Kanada,Perempuan,1978,41,6,2,5,6,8,7,Pisah,Penuh waktu,29-44
124074775,Kanada,Perempuan,1979,41,6,1,6,6,10,7,Menikah,Penuh waktu,29-44
124074823,Kanada,Laki-laki,1978,41,3,3,3,3,3,5,Kohabitasi,Penuh waktu,29-44
124074937,Kanada,Perempuan,1949,41,7,2,9,8,4,3,Menikah,Ibu rumah tangga,29-44
124074974,Kanada,Perempuan,1979,41,8,4,6,6,2,1,Lajang,Tidak bekerja,29-44
124075010,Kanada,Perempuan,1979,41,6,2,5,9,4,5,Bercerai,Pelajar/Mahasiswa,29-44
124075014,Kanada,Laki-laki,1979,41,9,3,6,8,4,7,Kohabitasi,Penuh waktu,29-44
124075024,Kanada,Laki-laki,1978,41,7,2,6,10,2,7,Kohabitasi,Penuh waktu,29-44
124075059,Kanada,Laki-laki,1979,41,5,2,6,5,10,5,Menikah,Penuh waktu,29-44
124075149,Kanada,Perempuan,1979,41,7,2,4,8,4,4,Kohabitasi,Penuh waktu,29-44
124075171,Kanada,Perempuan,1979,41,8,1,9,7,9,5,Menikah,Penuh waktu,29-44
124075420,Kanada,Laki-laki,1979,41,8,3,8,9,1,4,Menikah,Penuh waktu,29-44
124075485,Kanada,Perempuan,1979,41,3,2,5,3,9,5,Kohabitasi,Paruh waktu,29-44
124075692,Kanada,Laki-laki,1979,41,8,1,8,8,7,2,Menikah,Penuh waktu,29-44
124075964,Kanada,Perempuan,1979,41,4,3,5,4,8,6,Kohabitasi,Tidak bekerja,29-44
124075976,Kanada,Laki-laki,1979,41,10,1,9,9,10,9,Lajang,Penuh waktu,29-44
124075999,Kanada,Laki-laki,1979,41,9,2,8,7,5,7,Lajang,Penuh waktu,29-44
554070042,Selandia Baru,Laki-laki,1978,41,9,2,9,8,1,3,Menikah,Penuh waktu,29-44
554070063,Selandia Baru,Laki-laki,1978,41,6,1,1,10,5,8,Kohabitasi,Penuh waktu,29-44
554070540,Selandia Baru,Laki-laki,1978,41,6,1,5,6,9,6,Menikah,Penuh waktu,29-44
554070557,Selandia Baru,Laki-laki,1978,41,6,3,8,7,3,8,Menikah,Penuh waktu,29-44
554070597,Selandia Baru,Laki-laki,1978,41,9,1,8,9,4,3,Kohabitasi,Penuh waktu,29-44
554070781,Selandia Baru,Perempuan,1978,41,8,3,9,7,4,5,Menikah,Ibu rumah tangga,29-44
554070785,Selandia Baru,Laki-laki,1978,41,2,1,2,8,9,8,Lajang,Tidak bekerja,29-44
554070876,Selandia Baru,Perempuan,1978,41,10,2,4,6,3,1,Kohabitasi,Paruh waktu,29-44
554070962,Selandia Baru,Laki-laki,1978,41,8,1,9,10,8,5,Menikah,Penuh waktu,29-44
554071023,Selandia Baru,Perempuan,1978,41,8,1,6,8,8,4,Menikah,Ibu rumah tangga,29-44
554071039,Selandia Baru,Perempuan,1978,41,7,3,7,9,5,4,Kohabitasi,Penuh waktu,29-44
702070008,Singapura,Laki-laki,1979,41,7,2,6,7,6,7,Lajang,Penuh waktu,29-44
702070012,Singapura,Perempuan,1979,41,8,2,8,4,6,6,Menikah,Penuh waktu,29-44
702070039,Singapura,Laki-laki,1979,41,6,1,4,9,5,3,Menikah,Penuh waktu,29-44
702070077,Singapura,Perempuan,1978,41,8,1,8,8,5,3,Menikah,Wiraswasta,29-44
702070255,Singapura,Laki-laki,1978,41,6,2,5,4,2,4,Menikah,Penuh waktu,29-44
702070259,Singapura,Perempuan,1979,41,2,2,2,7,2,6,Menikah,Penuh waktu,29-44
702070464,Singapura,Perempuan,1978,41,8,1,8,8,10,5,Lajang,Penuh waktu,29-44
702070489,Singapura,Perempuan,1979,41,5,1,5,8,5,5,Menikah,Penuh waktu,29-44
702070566,Singapura,Perempuan,1978,41,6,2,5,9,10,5,Menikah,Ibu rumah tangga,29-44
702070609,Singapura,Perempuan,1978,41,7,2,7,7,3,5,Lajang,Penuh waktu,29-44
702070642,Singapura,Perempuan,1978,41,7,2,7,7,5,5,Menikah,Penuh waktu,29-44
702070672,Singapura,Perempuan,1978,41,7,2,7,7,3,4,Menikah,Penuh waktu,29-44
702070674,Singapura,Laki-laki,1978,41,6,2,7,5,4,8,Menikah,Penuh waktu,29-44
702070730,Singapura,Laki-laki,1978,41,1,2,1,10,7,1,Lajang,Penuh waktu,29-44
702070765,Singapura,Laki-laki,1978,41,8,1,8,8,4,5,Menikah,Penuh waktu,29-44
702070814,Singapura,Perempuan,1978,41,7,1,7,8,8,7,Menikah,Penuh waktu,29-44
702070889,Singapura,Perempuan,1978,41,5,2,7,5,6,5,Menikah,Tidak bekerja,29-44
702071028,Singapura,Perempuan,1978,41,8,2,8,8,9,5,Menikah,Ibu rumah tangga,29-44
702071049,Singapura,Perempuan,1978,41,8,2,7,7,3,6,Menikah,Wiraswasta,29-44
702071059,Singapura,Perempuan,1978,41,5,1,4,6,5,7,Menikah,Penuh waktu,29-44
702071076,Singapura,Perempuan,1978,41,10,1,1,10,8,6,Menikah,Paruh waktu,29-44
702071216,Singapura,Perempuan,1979,41,8,2,8,5,6,5,Menikah,Penuh waktu,29-44
702071220,Singapura,Perempuan,1978,41,8,2,5,7,10,5,Menikah,Ibu rumah tangga,29-44
702071238,Singapura,Laki-laki,1979,41,6,1,6,6,4,7,Lajang,Penuh waktu,29-44
702071384,Singapura,Laki-laki,1979,41,8,1,8,10,6,4,Menikah,Penuh waktu,29-44
702071542,Singapura,Laki-laki,1978,41,7,1,7,7,4,7,Menikah,Penuh waktu,29-44
702071660,Singapura,Perempuan,1978,41,9,1,8,9,3,5,Menikah,Penuh waktu,29-44
702071715,Singapura,Laki-laki,1979,41,6,2,3,3,8,5,Menikah,Wiraswasta,29-44
702071733,Singapura,Perempuan,1979,41,7,2,8,7,7,7,Lajang,Penuh waktu,29-44
702071737,Singapura,Perempuan,1979,41,8,2,8,8,7,5,Lajang,Penuh waktu,29-44
702071749,Singapura,Laki-laki,1979,41,2,2,7,2,10,5,Menikah,Penuh waktu,29-44
702071782,Singapura,Perempuan,1979,41,6,1,6,5,7,5,Menikah,Penuh waktu,29-44
702071839,Singapura,Perempuan,1979,41,10,2,10,10,1,3,Menikah,Ibu rumah tangga,29-44
702071873,Singapura,Perempuan,1979,41,6,2,4,7,3,5,Lajang,Penuh waktu,29-44
702071951,Singapura,Laki-laki,1979,41,6,2,7,6,4,6,Menikah,Penuh waktu,29-44
702072001,Singapura,Perempuan,1979,41,7,1,6,6,5,7,Menikah,Penuh waktu,29-44
124070035,Kanada,Laki-laki,1979,40,1,1,1,1,9,10,Lajang,Tidak bekerja,29-44
124070048,Kanada,Perempuan,1980,40,7,1,5,8,5,3,Pisah,Penuh waktu,29-44
124070139,Kanada,Laki-laki,1980,40,8,2,6,7,8,4,Menikah,Penuh waktu,29-44
124070280,Kanada,Laki-laki,1980,40,9,2,8,9,4,2,Menikah,Penuh waktu,29-44
124070300,Kanada,Laki-laki,1980,40,7,3,3,5,4,3,Lajang,Tidak bekerja,29-44
124070330,Kanada,Laki-laki,1979,40,8,2,8,8,8,5,Menikah,Penuh waktu,29-44
124070351,Kanada,Perempuan,1980,40,8,1,7,10,9,5,Kohabitasi,Penuh waktu,29-44
124070358,Kanada,Laki-laki,1980,40,7,2,6,6,1,6,Menikah,Penuh waktu,29-44
124070473,Kanada,Perempuan,1980,40,8,1,6,8,1,3,Lajang,Penuh waktu,29-44
124070485,Kanada,Laki-laki,1980,40,9,1,8,8,8,7,Menikah,Penuh waktu,29-44
124070510,Kanada,Perempuan,1980,40,7,2,7,7,10,5,Menikah,Penuh waktu,29-44
124070581,Kanada,Laki-laki,1980,40,8,1,7,8,10,5,Menikah,Penuh waktu,29-44
124070678,Kanada,Laki-laki,1980,40,6,2,8,7,6,5,Menikah,Penuh waktu,29-44
124070767,Kanada,Laki-laki,1980,40,9,1,9,10,6,5,Menikah,Penuh waktu,29-44
124070821,Kanada,Perempuan,1980,40,7,2,7,9,3,5,Kohabitasi,Wiraswasta,29-44
124070857,Kanada,Perempuan,1979,40,8,2,9,8,3,5,Bercerai,Penuh waktu,29-44
124070955,Kanada,Laki-laki,1980,40,7,2,9,8,1,4,Lajang,Penuh waktu,29-44
124070976,Kanada,Perempuan,1980,40,8,1,4,8,1,6,Menikah,Penuh waktu,29-44
124071046,Kanada,Laki-laki,1980,40,8,3,9,10,10,8,Menikah,Ibu rumah tangga,29-44
124071195,Kanada,Laki-laki,1979,40,5,1,1,9,5,6,Menikah,Penuh waktu,29-44
124071240,Kanada,Perempuan,1980,40,7,2,7,8,9,5,Menikah,Penuh waktu,29-44
124071332,Kanada,Laki-laki,1980,40,10,2,10,10,3,6,Menikah,Penuh waktu,29-44
124071341,Kanada,Laki-laki,1980,40,3,2,4,5,1,7,Kohabitasi,Penuh waktu,29-44
124071443,Kanada,Laki-laki,1980,40,9,1,9,9,8,9,Menikah,Paruh waktu,29-44
124071527,Kanada,Laki-laki,1980,40,7,2,9,10,1,3,Menikah,Penuh waktu,29-44
124071538,Kanada,Laki-laki,1980,40,9,1,8,9,4,10,Menikah,Penuh waktu,29-44
124071754,Kanada,Perempuan,1979,40,7,2,5,9,6,5,Menikah,Penuh waktu,29-44
124071763,Kanada,Perempuan,1980,40,8,2,7,8,8,8,Lajang,Penuh waktu,29-44
124071888,Kanada,Perempuan,1980,40,8,2,7,10,3,5,Lajang,Penuh waktu,29-44
124071923,Kanada,Laki-laki,1980,40,10,2,10,10,6,10,Menikah,Penuh waktu,29-44
124072087,Kanada,Perempuan,1980,40,8,1,8,8,1,4,Lajang,Penuh waktu,29-44
124072127,Kanada,Laki-laki,1980,40,8,2,8,7,3,3,Menikah,Penuh waktu,29-44
124072145,Kanada,Perempuan,1979,40,8,2,7,9,3,3,Menikah,Penuh waktu,29-44
124072222,Kanada,Laki-laki,1979,40,7,1,7,7,10,4,Menikah,Paruh waktu,29-44
124072322,Kanada,Laki-laki,1980,40,3,2,6,6,5,10,Menikah,Penuh waktu,29-44
124072566,Kanada,Laki-laki,1980,40,8,2,7,9,4,3,Kohabitasi,Penuh waktu,29-44
124072601,Kanada,Perempuan,1980,40,7,2,3,8,4,7,Lajang,Ibu rumah tangga,29-44
124072661,Kanada,Perempuan,1980,40,8,2,8,8,10,5,Menikah,Wiraswasta,29-44
124072718,Kanada,Perempuan,1980,40,8,2,6,9,6,5,Lajang,Penuh waktu,29-44
124072745,Kanada,Perempuan,1980,40,7,1,7,7,7,5,Lajang,Pelajar/Mahasiswa,29-44
124072802,Kanada,Perempuan,1980,40,7,2,5,8,1,6,Kohabitasi,Penuh waktu,29-44
124072837,Kanada,Laki-laki,1980,40,7,2,8,8,2,6,Menikah,Wiraswasta,29-44
124073108,Kanada,Perempuan,1980,40,8,2,5,8,8,5,Menikah,Tidak bekerja,29-44
124073198,Kanada,Laki-laki,1980,40,9,3,9,8,4,8,Bercerai,Wiraswasta,29-44
124073211,Kanada,Perempuan,1980,40,1,3,1,5,5,3,Lajang,Tidak bekerja,29-44
124073270,Kanada,Laki-laki,1979,40,7,1,3,9,10,5,Kohabitasi,Penuh waktu,29-44
124073316,Kanada,Laki-laki,1979,40,5,1,9,8,7,5,Lajang,Penuh waktu,29-44
124073441,Kanada,Perempuan,1980,40,3,1,1,3,5,3,Lajang,Penuh waktu,29-44
124073478,Kanada,Laki-laki,1980,40,7,1,7,8,5,9,Menikah,Penuh waktu,29-44
124073480,Kanada,Perempuan,1979,40,7,2,7,8,8,3,Menikah,Paruh waktu,29-44
124073520,Kanada,Perempuan,1980,40,8,1,9,8,3,6,Menikah,Penuh waktu,29-44
124073719,Kanada,Perempuan,1979,40,8,2,9,10,9,7,Menikah,Wiraswasta,29-44
124073889,Kanada,Perempuan,1980,40,7,2,10,10,3,3,Menikah,Penuh waktu,29-44
124073932,Kanada,Laki-laki,1980,40,10,1,10,10,1,10,Lajang,Tidak bekerja,29-44
124073936,Kanada,Laki-laki,1980,40,8,2,6,8,10,4,Kohabitasi,Penuh waktu,29-44
124074263,Kanada,Laki-laki,1979,40,10,2,10,10,7,4,Menikah,Penuh waktu,29-44
124074277,Kanada,Laki-laki,1980,40,5,2,3,3,3,1,Lajang,Penuh waktu,29-44
124074412,Kanada,Laki-laki,1980,40,7,1,6,7,4,10,Kohabitasi,Wiraswasta,29-44
124074714,Kanada,Laki-laki,1980,40,7,2,8,7,4,3,Menikah,Penuh waktu,29-44
124074772,Kanada,Laki-laki,1980,40,7,3,7,6,4,5,Lajang,Penuh waktu,29-44
124074885,Kanada,Laki-laki,1980,40,9,2,8,9,5,5,Menikah,Penuh waktu,29-44
124074928,Kanada,Laki-laki,1979,40,8,2,8,8,3,3,Menikah,Penuh waktu,29-44
124075043,Kanada,Perempuan,1980,40,7,2,4,8,3,3,Lajang,Penuh waktu,29-44
124075046,Kanada,Laki-laki,1980,40,5,2,4,9,1,4,Menikah,Pelajar/Mahasiswa,29-44
124075050,Kanada,Perempuan,1980,40,4,2,3,7,10,5,Menikah,Paruh waktu,29-44
124075079,Kanada,Perempuan,1980,40,6,2,7,7,5,3,Lajang,Penuh waktu,29-44
124075081,Kanada,Laki-laki,1980,40,7,2,7,9,3,8,Menikah,Penuh waktu,29-44
124075103,Kanada,Laki-laki,1980,40,9,2,10,9,3,8,Bercerai,Penuh waktu,29-44
124075105,Kanada,Laki-laki,1980,40,9,1,8,8,8,7,Menikah,Penuh waktu,29-44
124075206,Kanada,Laki-laki,1980,40,1,4,1,1,3,10,Lajang,Penuh waktu,29-44
124075241,Kanada,Laki-laki,1980,40,6,3,6,6,1,5,Kohabitasi,Lainnya,29-44
124075271,Kanada,Laki-laki,1980,40,9,2,5,10,4,5,Lajang,Penuh waktu,29-44
124075277,Kanada,Laki-laki,1980,40,10,2,9,10,2,1,Lajang,Penuh waktu,29-44
124075297,Kanada,Perempuan,1980,40,6,2,6,9,4,5,Menikah,Tidak bekerja,29-44
124075343,Kanada,Perempuan,1980,40,3,3,5,3,6,5,Bercerai,Paruh waktu,29-44
124075419,Kanada,Perempuan,1980,40,8,1,9,7,6,8,Menikah,Penuh waktu,29-44
124075437,Kanada,Perempuan,1980,40,6,1,7,9,3,5,Lajang,Penuh waktu,29-44
124075578,Kanada,Laki-laki,1980,40,9,2,6,8,4,6,Menikah,Penuh waktu,29-44
124075676,Kanada,Laki-laki,1980,40,7,3,7,8,3,7,Kohabitasi,Penuh waktu,29-44
124075707,Kanada,Perempuan,1980,40,4,2,6,6,3,5,Kohabitasi,Ibu rumah tangga,29-44
124075736,Kanada,Laki-laki,1980,40,3,2,1,3,3,2,Lajang,Penuh waktu,29-44
124075738,Kanada,Laki-laki,1980,40,6,2,5,5,3,5,Lajang,Penuh waktu,29-44
124075757,Kanada,Laki-laki,1980,40,5,2,3,8,3,6,Menikah,Wiraswasta,29-44
124075766,Kanada,Laki-laki,1980,40,1,4,1,4,3,2,Lajang,Tidak bekerja,29-44
124076000,Kanada,Laki-laki,1980,40,7,3,5,9,1,2,Lajang,Pelajar/Mahasiswa,29-44
124076019,Kanada,Laki-laki,1980,40,10,1,9,9,8,9,Lajang,Penuh waktu,29-44
554070043,Selandia Baru,Perempuan,1979,40,9,2,6,9,3,10,Menikah,Paruh waktu,29-44
554070151,Selandia Baru,Perempuan,1979,40,10,1,9,7,5,1,Menikah,Penuh waktu,29-44
554070241,Selandia Baru,Laki-laki,1979,40,6,2,4,9,2,3,Menikah,Paruh waktu,29-44
554070382,Selandia Baru,Laki-laki,1979,40,8,2,5,9,7,9,Menikah,Penuh waktu,29-44
554070384,Selandia Baru,Laki-laki,1979,40,9,2,8,8,3,3,Menikah,Penuh waktu,29-44
554070464,Selandia Baru,Perempuan,1979,40,5,2,6,7,6,7,Menikah,Penuh waktu,29-44
554070828,Selandia Baru,Perempuan,1979,40,8,2,7,9,3,2,Kohabitasi,Penuh waktu,29-44
554070888,Selandia Baru,Laki-laki,1979,40,8,1,9,6,1,7,Menikah,Penuh waktu,29-44
554070970,Selandia Baru,Laki-laki,1979,40,4,2,2,8,3,5,Pisah,Penuh waktu,29-44
554071040,Selandia Baru,Laki-laki,1979,40,3,2,3,3,4,3,Kohabitasi,Penuh waktu,29-44
702070404,Singapura,Perempuan,1980,40,3,1,7,7,10,5,Menikah,Penuh waktu,29-44
702070434,Singapura,Perempuan,1979,40,10,1,5,5,10,5,Menikah,Penuh waktu,29-44
702070454,Singapura,Perempuan,1980,40,7,2,6,8,8,6,Menikah,Paruh waktu,29-44
702070550,Singapura,Perempuan,1980,40,8,2,8,8,4,6,Menikah,Penuh waktu,29-44
702070611,Singapura,Perempuan,1980,40,7,2,5,10,10,2,Menikah,Penuh waktu,29-44
702070708,Singapura,Perempuan,1980,40,8,3,7,6,4,5,Menikah,Ibu rumah tangga,29-44
702070743,Singapura,Perempuan,1979,40,9,1,7,8,10,4,Menikah,Penuh waktu,29-44
702070748,Singapura,Perempuan,1979,40,7,3,6,7,3,5,Lajang,Paruh waktu,29-44
702070777,Singapura,Laki-laki,1979,40,9,1,9,8,10,4,Menikah,Penuh waktu,29-44
702070806,Singapura,Laki-laki,1979,40,7,2,6,8,9,6,Menikah,Penuh waktu,29-44
702070840,Singapura,Laki-laki,1979,40,5,1,3,7,7,5,Menikah,Penuh waktu,29-44
702070900,Singapura,Perempuan,1979,40,8,1,8,8,10,3,Menikah,Penuh waktu,29-44
702071046,Singapura,Perempuan,1979,40,10,1,8,7,9,6,Menikah,Paruh waktu,29-44
702071073,Singapura,Laki-laki,1979,40,9,2,7,8,5,6,Menikah,Wiraswasta,29-44
702071124,Singapura,Perempuan,1980,40,8,3,8,5,3,5,Menikah,Ibu rumah tangga,29-44
702071213,Singapura,Laki-laki,1979,40,3,1,2,2,10,2,Menikah,Penuh waktu,29-44
702071229,Singapura,Perempuan,1980,40,8,2,7,8,10,4,Menikah,Ibu rumah tangga,29-44
702071239,Singapura,Laki-laki,1980,40,10,1,10,6,3,7,Janda/Duda,Penuh waktu,29-44
702071356,Singapura,Perempuan,1980,40,8,1,8,8,7,1,Menikah,Ibu rumah tangga,29-44
702071418,Singapura,Perempuan,1980,40,2,1,3,1,1,-2,Lajang,Ibu rumah tangga,29-44
702071446,Singapura,Perempuan,1980,40,6,2,4,6,5,5,Menikah,Penuh waktu,29-44
702071486,Singapura,Laki-laki,1980,40,7,1,7,7,6,3,Menikah,Penuh waktu,29-44
702071509,Singapura,Laki-laki,1980,40,6,3,6,5,10,6,Lajang,Penuh waktu,29-44
702071511,Singapura,Perempuan,1980,40,5,1,3,5,7,5,Menikah,Penuh waktu,29-44
702071532,Singapura,Perempuan,1979,40,5,2,5,5,6,8,Menikah,Ibu rumah tangga,29-44
702071533,Singapura,Perempuan,1980,40,3,1,3,5,4,5,Lajang,Penuh waktu,29-44
702071537,Singapura,Perempuan,1980,40,7,2,7,8,10,5,Menikah,Paruh waktu,29-44
702071651,Singapura,Perempuan,1979,40,9,3,6,9,5,8,Menikah,Wiraswasta,29-44
702071711,Singapura,Perempuan,1980,40,8,2,9,8,7,5,Menikah,Ibu rumah tangga,29-44
702071756,Singapura,Perempuan,1980,40,9,2,2,2,3,3,Menikah,Ibu rumah tangga,29-44
702071825,Singapura,Perempuan,1980,40,10,1,10,10,7,8,Menikah,Paruh waktu,29-44
124070055,Kanada,Perempuan,1981,39,8,1,6,9,7,7,Menikah,Wiraswasta,29-44
124070061,Kanada,Laki-laki,1981,39,3,3,5,6,3,3,Kohabitasi,Tidak bekerja,29-44
124070114,Kanada,Laki-laki,1980,39,9,1,9,9,2,8,Kohabitasi,Penuh waktu,29-44
124070260,Kanada,Perempuan,1981,39,5,3,6,7,6,6,Menikah,Penuh waktu,29-44
124070306,Kanada,Perempuan,1980,39,6,1,7,4,7,5,Bercerai,Penuh waktu,29-44
124070335,Kanada,Perempuan,1981,39,7,2,7,7,4,6,Kohabitasi,Penuh waktu,29-44
124070384,Kanada,Laki-laki,1981,39,6,1,7,6,4,4,Lajang,Penuh waktu,29-44
124070488,Kanada,Laki-laki,1980,39,8,2,8,7,7,7,Lajang,Penuh waktu,29-44
124070499,Kanada,Perempuan,1981,39,5,3,2,1,3,3,Menikah,Lainnya,29-44
124070507,Kanada,Perempuan,1981,39,8,2,8,8,3,5,Menikah,Ibu rumah tangga,29-44
124070683,Kanada,Laki-laki,1981,39,7,1,7,9,10,8,Pisah,Penuh waktu,29-44
124070788,Kanada,Perempuan,1981,39,7,1,6,7,6,5,Menikah,Ibu rumah tangga,29-44
124070836,Kanada,Perempuan,1981,39,9,2,10,10,1,3,Kohabitasi,Paruh waktu,29-44
124070851,Kanada,Perempuan,1981,39,8,2,8,8,3,8,Menikah,Ibu rumah tangga,29-44
124070927,Kanada,Perempuan,1981,39,6,2,8,5,8,5,Kohabitasi,Penuh waktu,29-44
124070947,Kanada,Laki-laki,1981,39,8,1,8,7,3,5,Lajang,Tidak bekerja,29-44
124071187,Kanada,Perempuan,1980,39,7,2,7,7,3,4,Menikah,Penuh waktu,29-44
124071193,Kanada,Laki-laki,1980,39,7,1,8,8,9,9,Menikah,Penuh waktu,29-44
124071211,Kanada,Perempuan,1980,39,8,2,8,8,7,5,Bercerai,Penuh waktu,29-44
124071283,Kanada,Laki-laki,1981,39,8,2,8,8,1,9,Kohabitasi,Penuh waktu,29-44
124071727,Kanada,Perempuan,1981,39,10,1,10,10,2,10,Menikah,Ibu rumah tangga,29-44
124071781,Kanada,Laki-laki,1980,39,9,1,9,8,6,6,Lajang,Penuh waktu,29-44
124071829,Kanada,Perempuan,1980,39,8,2,6,8,4,3,Menikah,Penuh waktu,29-44
124072081,Kanada,Perempuan,1981,39,6,2,7,7,5,4,Menikah,Tidak bekerja,29-44
124072082,Kanada,Perempuan,1981,39,2,3,5,1,7,5,Lajang,Tidak bekerja,29-44
124072148,Kanada,Laki-laki,1981,39,8,4,7,8,5,2,Menikah,Penuh waktu,29-44
124072235,Kanada,Perempuan,1981,39,8,2,8,9,2,2,Bercerai,Penuh waktu,29-44
124072254,Kanada,Laki-laki,1980,39,7,1,8,8,10,9,Menikah,Penuh waktu,29-44
124072282,Kanada,Laki-laki,1981,39,6,2,9,10,1,4,Menikah,Penuh waktu,29-44
124072437,Kanada,Laki-laki,1981,39,5,2,4,7,2,5,Lajang,Penuh waktu,29-44
124072504,Kanada,Laki-laki,1981,39,6,1,1,3,7,7,Pisah,Penuh waktu,29-44
124072567,Kanada,Perempuan,1981,39,9,1,7,9,2,4,Kohabitasi,Penuh waktu,29-44
124072697,Kanada,Laki-laki,1981,39,8,3,7,8,10,9,Menikah,Penuh waktu,29-44
124072753,Kanada,Perempuan,1981,39,6,1,4,8,7,2,Pisah,Penuh waktu,29-44
124072758,Kanada,Perempuan,1981,39,3,3,3,4,3,3,Lajang,Tidak bekerja,29-44
124072820,Kanada,Perempuan,1981,39,9,2,9,9,3,8,Kohabitasi,Penuh waktu,29-44
124072848,Kanada,Perempuan,1981,39,8,2,9,9,7,8,Menikah,Paruh waktu,29-44
124072869,Kanada,Laki-laki,1981,39,8,1,8,7,5,9,Menikah,Penuh waktu,29-44
124072899,Kanada,Perempuan,1981,39,7,2,1,10,1,5,Lajang,Tidak bekerja,29-44
124072908,Kanada,Perempuan,1982,39,7,1,7,9,2,5,Kohabitasi,Penuh waktu,29-44
124072939,Kanada,Perempuan,1981,39,6,2,3,9,6,2,Lajang,Tidak bekerja,29-44
124073041,Kanada,Perempuan,1981,39,6,2,6,5,5,5,Menikah,Penuh waktu,29-44
124073163,Kanada,Perempuan,1981,39,7,2,6,7,4,3,Menikah,Penuh waktu,29-44
124073187,Kanada,Perempuan,1981,39,7,1,1,7,5,6,Lajang,Tidak bekerja,29-44
124073294,Kanada,Perempuan,1981,39,7,1,6,8,6,1,Lajang,Penuh waktu,29-44
124073317,Kanada,Perempuan,1981,39,8,1,8,8,3,6,Kohabitasi,Ibu rumah tangga,29-44
124073400,Kanada,Laki-laki,1981,39,8,1,8,9,7,8,Menikah,Penuh waktu,29-44
124073402,Kanada,Laki-laki,1981,39,8,1,4,4,9,7,Lajang,Penuh waktu,29-44
124073459,Kanada,Laki-laki,1981,39,7,4,7,7,3,7,Menikah,Penuh waktu,29-44
124073484,Kanada,Perempuan,1981,39,9,1,5,6,10,5,Menikah,Ibu rumah tangga,29-44
124073486,Kanada,Perempuan,1980,39,7,2,4,8,4,5,Menikah,Wiraswasta,29-44
124073509,Kanada,Perempuan,1980,39,10,1,5,10,4,5,Menikah,Ibu rumah tangga,29-44
